videoId,title,description,publishedAt
vC6iPWv414Q,【ひろゆき】木は若い時なら　曲げられる。Grimbergen pale aleを呑みながら。2020/12/12 S22,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-12-12T15:56:30Z
hZC12km7y2c,【ひろゆき】『北風と太陽』がわからない人達。 Strandgutを呑みながら。2020/11/03 M21,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-03T14:45:23Z
9V3qTK06iWc,【ひろゆき】万能ねぎとわけぎと記憶力。Grimbergen blondeを呑みながら。2020/12/18 V23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-12-18T16:23:46Z
kxz6zJ0-Gis,【ひろゆき】環境変えたのでテスト。bières de gardeを呑みながら。2020/12/27 D08,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-12-27T01:09:24Z
5fawfgn6EhQ,【ひろゆき】自分の機嫌は自分でとる。人に取って貰おうとしない。Bière de gardeを呑みながら。2020/12/03 J01,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-12-02T18:14:57Z
CjZ6gcVHDqA,【ひろゆき】年の瀬。年の瀬。bières de gardeを呑みながら。2020/12/31 J06,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-12-31T01:14:37Z
UAbvXF5a_rw,【ひろゆき】君は地面を踏み、明日は地面が君を覆う。 Cuvée des Trollsを呑みながら。2020/11/10 M23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-10T17:27:46Z
7rCw_goI5xo,【ひろゆき】言い訳はいいわけ。Bière de gardeを呑みながら。2020/12/03 J21,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-12-03T14:44:28Z
hwzJat0dtzE,フランクフルト国際空港,,2020-10-02T06:05:12Z
X0LP4jhILRc,【ひろゆき】教科書通りで稼げたのは昭和まで。Bière de gardeを呑みながら。2020/11/22 D21,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-22T15:00:47Z
Ymg8FB-2nJY,【ひろゆき】怒りがいくら熱くても芋は焼けない。KARMELIET TRIPELを呑みながら。2020/11/23 L22,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-23T15:28:50Z
ImuoJFL_dxI,【ひろゆき】お金は人間よりよく働く。GOUDEN CAROLUS CLASSICを呑みながら。2020/10/24 S01,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-10-23T18:11:22Z
Ed5UeZSHI7c,【ひろゆき】未来予測の容易な国。 meantimeを呑みながら。2020/11/02 L23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-02T16:38:57Z
oSQZGYWzCdk,【ひろゆき】片手で拍手は出来ない。LEVRETTE CHERRYを呑みながら。2020/12/22 M23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-12-22T15:26:07Z
-79rSm9OSp4,【ひろゆき】手を洗う手はきれいになる。Brasserie OXを呑みながら。2020/11/14 S00,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-13T17:21:17Z
x2xEIbKI3To,【ひろゆき】「カタツムリはその家とともに旅する」 La beteを呑みながら を呑みながら。2020/10/30 V06,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-10-29T23:19:07Z
cC9cRl9vz8U,【ひろゆき】スリランカの首都は、スリジャヤワルダナプラコッテ。 Cuvée des Trollsを呑みながら。2020/11/13 V06,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-12T22:51:16Z
5Pe8uUDRY7E,【ひろゆき】負けを認めなければ負けてない理論。 Fischerを呑みながら。2020/11/07 S00,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-06T17:18:04Z
2jVmX4FH0KA,【ひろゆき】外出すると罰金約15000円。Deck &amp; Donohue　Monkを呑みながら。2020/10/16 V23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-10-16T16:31:35Z
wvD3oqMIouM,【ひろゆき】鎖の丈夫さは一番弱いところで決まる。 Mikkeller IPAを呑みながら。2020/10/3 S23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-10-09T16:24:39Z
KG_gLHUdHC8,【ひろゆき】空のヤカンは大きな音が鳴る。Bière de gardeを呑みながら。2020/12/01 M01,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-30T18:33:16Z
3gUSPkOvROw,【ひろゆき】敗者を選ぶ大統領選挙。 Strandgutを呑みながら。2020/11/05 J06,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-11-04T23:09:10Z
UzmWeKU6wbk,【ひろゆき】タイトル変えるの忘れてた。Fischerを呑みながら。2020/10/17 S01,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-10-17T18:26:23Z
foytjfQlSJE,【ひろゆき】肩凝りのマウス使いはアル中と同じ。 Mikkeller IPAを呑みながら。2020/10/3 S23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-10-03T15:33:26Z
3GLgI0g0bqY,【ひろゆき】てすてす。。Corsican IPAを呑みながら。2020/10/13 M23,ビールを飲みながらのしょうもない雑談です。 働かなくていい人と、働いてない人向けだと思ってください。。。,2020-10-13T16:46:38Z
-usqaGo6t98,フランクフルトの空港。,,2020-10-02T08:03:17Z
